KEY,WORDS,MULTIPLICITY,2
by:Player,by:Player ),1
("HaretavlEquipmentSwitchPlayers",("HaretavlEquipmentSwitchPlayers" ),6
Centre,Centre ),58
coord:"A7",coord:"A7" state:NUMBER,5
,coord:"A7" value:NUMBER,2
("MadeACompleteCircuit",("MadeACompleteCircuit" ),5
numSides:NUMBER,numSides:NUMBER ),4
,numSides:NUMBER {,2
("CanMoveANewShip",("CanMoveANewShip" ),1
Array,Array (values,17
,Array (array,1
("Capturable",("Capturable" NNW,2
,("Capturable" W,2
,("Capturable" SSW,2
,("Capturable" SSE,2
,("Capturable" E,2
,("Capturable" NNE,2
stop:(is,stop:(is Occupied,3
SSW,SSW ),8
,SSW SSE,6
,SSW SSW,1
,SSW NNE,1
,SSW W,2
origin:(<,origin:(< INTEGER,2
,origin:(< FLOAT,2
(tiling,(tiling T33434,9
,(tiling T3464,1
,(tiling T33336,1
,(tiling TNUMBER,4
("SurroundThrone",("SurroundThrone" ),1
at:(where,at:(where STRING,20
Incident,Incident Edge,29
,Incident Cell,13
,Incident Vertex,13
Edge,Edge of:Cell,21
,Edge (difference,6
,Edge ),37
,Edge INTEGER,2
,Edge FLOAT,2
,Edge (mapEntry,6
,Edge of:Vertex,7
,Edge at:(site,5
,Edge (site,4
,Edge (to,6
,Edge (intersection,1
,Edge #1,1
,Edge (sites,28
,Edge (last,1
,Edge at:(last,2
,Edge at:NUMBER,54
,Edge in:(sites,2
,Edge (value,1
,Edge at:(var,1
,Edge ("BetweenEdge",1
,Edge Mover,3
,Edge ("Ground",1
,Edge of:Edge,1
,Edge (union,1
at:"SiteToMoveOnTrack",at:"SiteToMoveOnTrack" ),25
("NotAFriendOrNotOnSymbols",("NotAFriendOrNotOnSymbols" #1,1
("AllCornersSquareEmpty",("AllCornersSquareEmpty" ),1
("StepGrabMove",("StepGrabMove" Orthogonal,1
,("StepGrabMove" Diagonal,2
("InTheGoal",("InTheGoal" (from,4
,("InTheGoal" (to,2
,("InTheGoal" (last,2
steps:(count,steps:(count Pips,11
,steps:(count at:(last,1
,steps:(count at:(from,7
,steps:(count Sites,1
("SurroundedDirections",("SurroundedDirections" N,1
,("SurroundedDirections" NE,1
("SiteToMoveOnTrack",("SiteToMoveOnTrack" #1,25
,("SiteToMoveOnTrack" ("ThrowValue",8
,("SiteToMoveOnTrack" ),30
,("SiteToMoveOnTrack" INTEGER,3
,("SiteToMoveOnTrack" FLOAT,3
,("SiteToMoveOnTrack" STRING,30
,("SiteToMoveOnTrack" from:("Ankh,6
,("SiteToMoveOnTrack" (value,2
,("SiteToMoveOnTrack" (/,2
,("SiteToMoveOnTrack" from:NUMBER,1
,("SiteToMoveOnTrack" from:(from,23
,("SiteToMoveOnTrack" #2,3
,("SiteToMoveOnTrack" from:("EntryPoint",1
("CanNotMove",("CanNotMove" #1,4
("GoBack",("GoBack" Next,1
coord:"F4",coord:"F4" ),1
,coord:"F4" value:NUMBER,1
Positional,Positional ),1
(passEnd,(passEnd NoEnd,2
("SlideGrabMove",("SlideGrabMove" Orthogonal,2
("NoPieceOnOwnedHolesP2",("NoPieceOnOwnedHolesP2" ),2
("Blocked",("Blocked" ),6
(trim,(trim (tri,1
,(trim STRING,2
(path,(path from:NUMBER,4
from:("NextSiteFrom",from:("NextSiteFrom" (from,1
("NotThrow0",("NotThrow0" ),3
("EnemyNotImmumned",("EnemyNotImmumned" ),7
("Centre",("Centre" ),9
length:(exact,length:(exact INTEGER,4
,length:(exact FLOAT,4
("WhereHyena",("WhereHyena" ),3
coord:"F3",coord:"F3" value:NUMBER,2
,coord:"F3" ),1
("MoveBackOnMiddleSites",("MoveBackOnMiddleSites" (from,1
("CastleRook",("CastleRook" STRING,44
Group,Group at:(from,4
,Group at:(last,15
,Group P1,3
,Group P2,3
,Group P3,2
,Group P4,1
,Group #1,3
,Group at:(site,6
,Group at:(+,2
,Group Orthogonal,6
,Group from:(sites,3
,Group at:(value,1
,Group STRING,18
,Group at:(to,3
,Group Edge,2
PNUMBER,PNUMBER ),1
coord:"W7",coord:"W7" state:NUMBER,2
(pass,(pass ),1
("PromoteIfBorderReached",("PromoteIfBorderReached" ),2
(results,(results from:(sites,8
,(results from:#1,3
,(results from:(intersection,4
,(results from:(last,5
,(results from:(from,1
,(results from:(forEach,2
,(results from:(site,3
,(results from:(to,2
("Last2MoveEnd",("Last2MoveEnd" ),1
("DoubleValue",("DoubleValue" ),2
Backward,Backward (then,1
,Backward ),42
,Backward Forward,4
,Backward (between,1
,Backward Rightward,8
,Backward },11
,Backward FR,1
(automove,(automove ),1
coord:"F6",coord:"F6" ),1
("SevenFiveThreeFinal",("SevenFiveThreeFinal" Mover,1
by:Shared,by:Shared on:Edge,2
,by:Shared ),5
("NoExtensionJoinedDiagonal",("NoExtensionJoinedDiagonal" ),19
("SaveAdditionalThrow",("SaveAdditionalThrow" ),2
("PlayerPiece",("PlayerPiece" ),2
coord:"D10",coord:"D10" ),3
steps:(var,steps:(var STRING,6
("RememberSiteWithPossibleMultiCapture",("RememberSiteWithPossibleMultiCapture" ("HopSequenceCaptureAgain",1
,("RememberSiteWithPossibleMultiCapture" ("HopCustomSequenceCapture",2
P10,P10 INTEGER,1
,P10 FLOAT,1
,P10 directed:BOOLEAN,9
,P10 ),19
,P10 },3
,P10 P11,3
,P10 P12,4
("Promote",("Promote" ),14
("ReplaceStick",("ReplaceStick" ),1
P12,P12 ),14
,P12 },3
,P12 directed:BOOLEAN,6
,P12 P13,2
,P12 P14,2
("OppositeOuterPitOuter",("OppositeOuterPitOuter" ),4
P11,P11 ),15
,P11 P12,3
,P11 directed:BOOLEAN,6
,P11 },2
,P11 P13,2
LineOfSight,LineOfSight at:(site,2
,LineOfSight at:(if,1
,LineOfSight at:(to,1
,LineOfSight Farthest,4
,LineOfSight Piece,14
,LineOfSight Empty,5
P14,P14 ),9
,P14 },2
,P14 directed:BOOLEAN,4
,P14 P15,1
,P14 P16,1
-1.1,-1.1 (graph,1
,-1.1 },1
P13,P13 ),10
,P13 P14,2
,P13 directed:BOOLEAN,4
,P13 },1
,P13 P15,1
-1.0,-1.0 },1
,-1.0 INTEGER,7
,-1.0 FLOAT,7
P16,P16 ),4
,P16 },2
,P16 directed:BOOLEAN,2
coord:"F5",coord:"F5" ),1
P15,P15 ),5
,P15 P16,1
,P15 directed:BOOLEAN,2
,P15 },1
Select,Select (from,309
,Select #1,2
,Select STRING,1
("Treta",("Treta" (handSite,4
("DestroyEachMillsByCapturingAStaticPiece",("DestroyEachMillsByCapturingAStaticPiece" ),1
-1.3,-1.3 },2
-1.5,-1.5 INTEGER,3
,-1.5 FLOAT,3
in:(union,in:(union (sites,11
("NoPieceOnOwnedHolesP1",("NoPieceOnOwnedHolesP1" ),1
Passed,Passed ),41
("NumPiece",("NumPiece" #2,3
("AdjacentEnemyPieces",("AdjacentEnemyPieces" (last,2
Hint,Hint (is,2
,Hint (<,1
,Hint (=,1
("ValueCloseToOne",("ValueCloseToOne" ),1
(hole,(hole (merge,6
,(hole (hole,3
,(hole (rectangle,2
at:(,at:( to,10
to:(site,to:(site ),1
ifAfterwards:"CrossLine",ifAfterwards:"CrossLine" ),2
coord:"F8",coord:"F8" state:NUMBER,1
,coord:"F8" ),1
,coord:"F8" value:NUMBER,2
to:NUMBER,to:NUMBER (*,5
,to:NUMBER colour:NUMBER,4
,to:NUMBER (what,1
("CaptureAgainIn",("CaptureAgainIn" #1,4
at:("WestHole",at:("WestHole" ),13
("NotSameRegion",("NotSameRegion" STRING,4
("ProductBiggestGroups",("ProductBiggestGroups" P1,1
,("ProductBiggestGroups" P2,1
("IsControlledBy",("IsControlledBy" Next,2
("CorrespondingOuterPit",("CorrespondingOuterPit" (to,6
INTEGER,INTEGER ),6513
,INTEGER INTEGER,11798
,INTEGER (square,76
,INTEGER diagonals:Alternating,41
,INTEGER (rectangle,221
,INTEGER (count,966
,INTEGER (rotate,50
,INTEGER (wedge,54
,INTEGER -2,16
,INTEGER },4144
,INTEGER count:NUMBER,129
,INTEGER -1,18
,INTEGER (scale,22
,INTEGER -0.5,10
,INTEGER diagonals:Radiating,1
,INTEGER (remove,9
,INTEGER diagonals:Solid,12
,INTEGER (score,8
,INTEGER -3,3
,INTEGER (shift,13
,INTEGER (concentric,9
,INTEGER -4,3
,INTEGER (and,1
,INTEGER (is,45
,INTEGER (-,25
,INTEGER (where,4
,INTEGER (value,141
,INTEGER (add,1
,INTEGER -5,2
,INTEGER ("ValueYellowDice",1
,INTEGER -3.5,1
,INTEGER {,77
,INTEGER (size,163
,INTEGER End,14
,INTEGER (graph,7
,INTEGER (if,91
,INTEGER ("ThrowValue",34
,INTEGER (who,10
,INTEGER (var,90
,INTEGER ("DoubleDieValue",2
,INTEGER STRING,469
,INTEGER (merge,4
,INTEGER }{,4
,INTEGER W,6
,INTEGER N,3
,INTEGER S,3
,INTEGER E,6
,INTEGER ("Throw",3
,INTEGER ("RestOfThrow",2
,INTEGER ("NumEnemyPiecesOnMiddleRow",1
,INTEGER (values,1
,INTEGER ("Die1",1
,INTEGER ("Die2",1
,INTEGER (state,159
,INTEGER directed:BOOLEAN,4
,INTEGER (what,4
,INTEGER (abs,1
,INTEGER ("ValueAlly",1
,INTEGER in:("AllDiceValues",6
,INTEGER ("NumberOfPossibleMove",3
,INTEGER -2.6,1
,INTEGER -4.3,2
,INTEGER -5.5,3
,INTEGER ("NumDiceFour",3
,INTEGER ("NumDiceOne",3
,INTEGER ("NumDiceTwo",3
,INTEGER ("NumDiceThree",3
,INTEGER ("NumDiceFive",3
,INTEGER ("NumDiceSix",3
,INTEGER ("StateBankor",1
,INTEGER state:NUMBER,9
,INTEGER -36,1
,INTEGER -72,1
,INTEGER -10,1
,INTEGER to:(union,38
,INTEGER store:None,34
,INTEGER at:(handSite,4
,INTEGER to:(sites,139
,INTEGER ("Columns",15
,INTEGER to:(difference,11
,INTEGER ("PiecesOwnedBy",4
,INTEGER ("NumCapture",2
,INTEGER -0.45,1
,INTEGER ("NumToCapture",6
,INTEGER (track,11
,INTEGER at:(mapEntry,2
,INTEGER at:NUMBER,3565
,INTEGER ("NumCaptureSeeds",2
,INTEGER (last,1
,INTEGER ("NumPiecesOnBoard",3
,INTEGER at:(coord,1
,INTEGER #1,27
,INTEGER largeStack:BOOLEAN,2
,INTEGER ("NumBigPiecesCaptured",1
,INTEGER to:((sites,12
,INTEGER (hex,13
,INTEGER (counter,8
,INTEGER -5.75,1
,INTEGER (/,4
,INTEGER (*,6
,INTEGER (dual,1
,INTEGER diagonals:Concentric,1
,INTEGER SidesNoCorners,1
,INTEGER Corners,1
,INTEGER Sides,2
,INTEGER ("NumEnemyCorners",1
,INTEGER ("NumEnemyOppositeCorners",1
,INTEGER (%,21
,INTEGER All,18
,INTEGER Orthogonal,40
,INTEGER byLevel:BOOLEAN,1
,INTEGER through:(last,1
,INTEGER (tri,8
,INTEGER -0.01,1
,INTEGER through:(site,2
,INTEGER throughAny:(sites,5
,INTEGER through:(centrePoint,1
,INTEGER (then,2
,INTEGER Mover,1
,INTEGER (mapEntry,9
,INTEGER if:("CheckLineRightSubGame",1
,INTEGER whats:{,3
,INTEGER ("NumSimultaneousFourInARow",2
,INTEGER (tiling,4
,INTEGER (phase,4
,INTEGER (+,5
,INTEGER step:{,7
,INTEGER (repeat,3
,INTEGER ("StackSize",4
,INTEGER BOOLEAN,42
,INTEGER (or,2
,INTEGER ("CountSpartanKings",1
,INTEGER (column,1
,INTEGER ("GeneralCaptured",1
,INTEGER (pips,1
,INTEGER -3.7,1
,INTEGER -2.4,1
,INTEGER -1.3,2
,INTEGER -0.7,1
,INTEGER -1.1,2
,INTEGER -0.9,2
,INTEGER Infinity,4
,INTEGER ("CountPiecesAllSiteTypes",2
,INTEGER value:NUMBER,17
,INTEGER (max,4
,INTEGER (mover,2
,INTEGER (cost,1
,INTEGER Edge,54
,INTEGER Vertex,69
,INTEGER (id,1
,INTEGER L,1
,INTEGER R,1
,INTEGER ("MaxFingers",3
,INTEGER ("NumTry",2
,INTEGER ("OwnerInLastStack",4
,INTEGER (level,1
,INTEGER to:"AllSitesNotRumba",1
,INTEGER -1.0,1
("NonpriorityMoves",("NonpriorityMoves" ~,1
,("NonpriorityMoves" ("MoverHops",1
of:(mover,of:(mover ),1
component:"Hex",component:"Hex" ),2
,component:"Hex" top:BOOLEAN,1
("Unfriendlies",("Unfriendlies" (to,1
,("Unfriendlies" (from,1
on:Vertex,on:Vertex ),1
,on:Vertex (or,1
("DistanceToNearestIceberg",("DistanceToNearestIceberg" ),1
("LargerGroup",("LargerGroup" (player,2
,("LargerGroup" (value,2
coord:"W8",coord:"W8" ),2
FirstSite,FirstSite from:(trackSite,4
,FirstSite if:(not,4
,FirstSite Mover,1
,FirstSite from:(from,2
,FirstSite STRING,18
,FirstSite from:(mapEntry,9
,FirstSite ),35
("ToEmptyInitSiteShahPawn",("ToEmptyInitSiteShahPawn" ),1
from:#1,from:#1 steps:(pips,11
,from:#1 steps:NUMBER,7
,from:#1 steps:(/,3
,from:#1 steps:("LowerValue",1
,from:#1 steps:("DoubleValue",1
,from:#1 #2,41
,from:#1 steps:#2,11
,from:#1 to:(var,1
,from:#1 to:(where,1
,from:#1 if:(is,1
,from:#1 STRING,14
,from:#1 to:(sites,1
,from:#1 to:(forEach,2
,from:#1 (range,2
,from:#1 (difference,1
("AllowToBegin",("AllowToBegin" ),1
in:("FireEnemyDemonAdjacent",in:("FireEnemyDemonAdjacent" (last,1
(do,(do ("RememberSiteWithPossibleCapture",8
,(do ("RememberSiteWithPossibleMultiCapture",3
,(do (if,57
,(do (roll,65
,(do (do,3
,(do (set,42
,(do (forget,2
,(do (forEach,153
,(do (fromTo,2
,(do (and,10
,(do (move,42
,(do (or,40
,(do (remove,1
,(do ("PlaceATileTo",1
,(do ("ReplaceAllGrey",1
,(do ("StepMoves",1
,(do ("Place",1
,(do (hop,2
,(do (remember,1
,(do STRING,2
("Stalemate",("Stalemate" ),1
("NextSitePrev",("NextSitePrev" ),2
coord:"F7",coord:"F7" ),1
("NoOwnedHoles",("NoOwnedHoles" INTEGER,2
,("NoOwnedHoles" FLOAT,2
("DecideToCastle",("DecideToCastle" STRING,22
("ActivePiece",("ActivePiece" (last,3
,("ActivePiece" ),1
("Encirclement",("Encirclement" ),1
("GeneralSameColumnWithNoPieceBetween",("GeneralSameColumnWithNoPieceBetween" ),1
("GeneralCaptured",("GeneralCaptured" ),1
at:("SiteAfterBridge",at:("SiteAfterBridge" ),1
("NumCapture",("NumCapture" ),3
("PlaceLance",("PlaceLance" Next,4
,("PlaceLance" Mover,4
(take,(take Domino,1
("EnemyNotKing",("EnemyNotKing" (to,5
("HowManySquareSurroundedEmptyPoint",("HowManySquareSurroundedEmptyPoint" ),1
at:("OppositeOuterPitInner",at:("OppositeOuterPitInner" ),2
-11.75,-11.75 },1
("ElephantMove",("ElephantMove" ),3
at:("WhereBankor",at:("WhereBankor" ),3
("RightPositionAndColor",("RightPositionAndColor" ),1
("PlaceAPiece",("PlaceAPiece" Next,1
,("PlaceAPiece" Mover,6
coord:"B2",coord:"B2" ),3
,coord:"B2" state:NUMBER,1
("NoSiteWith2Seeds",("NoSiteWith2Seeds" ),1
("OneHomeEmpty",("OneHomeEmpty" ),1
coord:"D14",coord:"D14" value:NUMBER,1
("OpponentOwnedHoles",("OpponentOwnedHoles" ),3
count:(if,count:(if (!=,1
,count:(if ("SameTurn",2
,count:(if (>=,4
Perimeter,Perimeter ),1
***,*** (item,10
,*** },3
("NextHoleFrom",("NextHoleFrom" (from,11
,("NextHoleFrom" (last,3
,("NextHoleFrom" (to,43
,("NextHoleFrom" ("FirstEmptyHole",6
,("NextHoleFrom" ("RightMost",1
,("NextHoleFrom" ("LastHole",1
,("NextHoleFrom" STRING,2
,("NextHoleFrom" (mapEntry,2
coord:"F9",coord:"F9" ),1
,coord:"F9" value:NUMBER,1
("Palace",("Palace" ),1
OppositeDirection,OppositeDirection ),8
,OppositeDirection (last,5
(trackSite,(trackSite Move,194
,(trackSite EndSite,1
,(trackSite FirstSite,34
coord:"B1",coord:"B1" ),8
,coord:"B1" value:NUMBER,3
("StepForwardsToEmpty",("StepForwardsToEmpty" ),1
next:(sow,next:(sow ),1
,next:(sow apply:(if,13
,next:(sow STRING,5
coord:"D13",coord:"D13" value:NUMBER,1
at:(coord,at:(coord STRING,2
,at:(coord row:NUMBER,3
,at:(coord row:(row,1
("NumCapturedPiecesIsOdd",("NumCapturedPiecesIsOdd" ),2
from:("Ankh,from:("Ankh Waset,10
(array,(array {,1
,(array (sites,9
,(array (intersection,1
,(array (forEach,3
if:"FriendlyAdjacent",if:"FriendlyAdjacent" ),1
steps:(+,steps:(+ (value,1
steps:(/,steps:(/ (count,7
,steps:(/ ("Throw",2
Triangle,Triangle INTEGER,1
,Triangle FLOAT,1
,Triangle STRING,3
,Triangle rings:NUMBER,2
steps:(-,steps:(- (pips,3
,steps:(- ("Dim",30
,steps:(- (count,1
,steps:(- (var,8
,steps:(- STRING,1
,steps:(- (/,5
Count,Count at:(last,3
,Count INTEGER,3773
,Count FLOAT,3773
,Count (-,1
,Count STRING,4
,Count at:(handSite,2
,Count (sites,2
component:"Keima",component:"Keima" ),5
of:(between,of:(between ),4
coord:"K11",coord:"K11" ),2
("QueenSideSwap",("QueenSideSwap" INTEGER,3
,("QueenSideSwap" FLOAT,3
("StepMoves",("StepMoves" ),2
steps:(mul,steps:(mul (count,3
("StartSitesTeam1",("StartSitesTeam1" ),1
("Dust",("Dust" ),3
("Sowing",("Sowing" STRING,4
stopIncluded:BOOLEAN,stopIncluded:BOOLEAN ),7
,stopIncluded:BOOLEAN distance:(size,1
from:(last,from:(last From,47
,from:(last To,13
("FinalSite",("FinalSite" ),6
if:"FriendOrCentreOrFortress",if:"FriendOrCentreOrFortress" ),2
coord:"K10",coord:"K10" ),2
(hop,(hop (from,23
,(hop Orthogonal,1
("ThreePiecesOnFinalPoint",("ThreePiecesOnFinalPoint" ),1
coord:"J3",coord:"J3" value:NUMBER,1
Site,Site (sites,194
,Site (forEach,6
,Site (difference,9
,Site ("SitesMarkedBy",14
,Site ("OwnedHoles",1
,Site (intersection,10
,Site (union,4
,Site (if,1
,Site STRING,2
,Site ("MidpointSquares",1
,Site (expand,1
,Site ("AnyOwnedSitesOnBoardExceptKing",1
from:("SiteToMoveOnTrack",from:("SiteToMoveOnTrack" from:(from,1
("CaptureAttackerAndMakeVisible",("CaptureAttackerAndMakeVisible" ),2
(id,(id STRING,1500
,(id #2,1
,(id #1,26
,(id P2,8
,(id P1,7
,(id #3,1
,(id Mover,1
,(id Neutral,2
,(id #4,1
("StartSitesTeam2",("StartSitesTeam2" ),1
(if,(if (<=,106
,(if (is,1152
,(if (!=,188
,(if (=,660
,(if (no,383
,(if (or,334
,(if (can,119
,(if (not,214
,(if ("SameTurn",75
,(if STRING,362
,(if ("NoSites",1
,(if (and,603
,(if (all,23
,(if (<,180
,(if ("ShouldCapturedButMoved",9
,(if ("WolfBeyondSheepRow",1
,(if ("SpecialThrows",2
,(if ("CanEscape",11
,(if ("AllPieceEscaped",9
,(if ("NotEmptyAndNotOffTheBoard",2
,(if ("TwoDiceEqualLastLower",1
,(if ("CanStillPlayDouble",1
,(if ("CanStillLowerDie",1
,(if ("RemoveEnemyPiece",3
,(if ("PieceFullStacked",2
,(if ("PieceHalfStacked",3
,(if ("HasToThrow",1
,(if (>=,38
,(if ("AllPiecesInFinalQuadrant",4
,(if ("PieceStacked",1
,(if ("PieceUnstacked",2
,(if ("SpecialThrow",2
,(if (if,6
,(if ("SpecialWin",2
,(if ("PieceOnAnkhWasetFromWaterHasToMove",1
,(if ("PieceOnWater",1
,(if ("NoPieceOnAnkhWaset",1
,(if ("StartingThrow",1
,(if ("NotAFriendOrNotOnSymbols",1
,(if ("HasAnAdditionalThrow",5
,(if ("CanEnterAPiece",1
,(if ("HasEnteredAPieceOrNewTurn",1
,(if ("HasEnteredAPiece",1
,(if ("CanMoveEnteredPiece",1
,(if ("AllPieceInBottomRow",1
,(if ("EmptyOrEnemyNotOnSafePlacesAndNotTwoInARow",2
,(if ("FiveOnThreeFinal",1
,(if ("ThreeOnFiveFinal",1
,(if ("SevenFiveThreeFinal",1
,(if ("FifteenFinal",1
,(if ("BarEmpty",1
,(if ("ReplayThrow",1
,(if ("AllPawnsInInnerRing",1
,(if ("IsAround",3
,(if ("ThreePiecesInWater",1
,(if ("GoalFilledby",2
,(if ("AttackByAtLeast3",1
,(if ("Grace",1
,(if ("IsSpecialThrow",3
,(if ("AllPiecesOnCentre",4
,(if #1,1
,(if ("Sig",2
,(if ("GhoulaPhaseDone",1
,(if ("KickerIsA",5
,(if ("KickBallAgainWithoutMoving",1
,(if ("HandEmpty",4
,(if ("NotThrow0",3
,(if ("MadeACompleteCircuit",4
,(if ("AllReachedCenter",1
,(if ("AllPiecesInCenter",1
,(if ("ThreePiecesOnFinalPoint",1
,(if ("NoPiecesInInner",2
,(if ("NextSiteExist",6
,(if ("OnlyHoleWithSingleCounters",1
,(if ("HaveHolesWithMoreThanOneCounter",1
,(if ("NoPieceNext",1
,(if (was,3
,(if ("AllSitesNoMoreThanOne",3
,(if ("OneSingePieceInTheOuter",1
,(if ("OneSingePieceInTheMiddle",1
,(if ("OnlyPiecesInMarked",7
,(if ("NoPieceOnBoard",42
,(if ("OneHomeEmpty",1
,(if ("NoEmptyHoleRow",2
,(if ("OnlyHolesWithTwoOrThree",1
,(if ("NoMoreCapturePossible",1
,(if ("OnlyOneCounterInEachHole",1
,(if ("NoCounters",2
,(if ("AllRowsEmpty",1
,(if ("OneRowIsEmpty",8
,(if ("NoOwnedHoles",2
,(if ("WestHoleExist",5
,(if ("EastHoleExist",5
,(if ("NoPiecesInP1Side",2
,(if ("NoPieceOnOwnedHolesP2",1
,(if ("NoLegalMoves",1
,(if ("AllPossibleHolesFilled",1
,(if ("CaptureEnoughSeed",1
,(if ("NoPiecesInPlayerSide",4
,(if ("OneSingleCounterPerPlayer",1
,(if ("NoOwnedHoleWithMoreThanOneSeedExceptHogon",2
,(if ("IsOlderPlayer",1
,(if ("NoOwnedHoleWithMoreThanOneSeed",2
,(if ("APlayerCanNotMove",5
,(if ("NoPieceOnOwnedHoles",4
,(if ("OneRowEmpty",1
,(if ("Capturable",6
,(if ("CapturableInAnyDirection",1
,(if ("HasCrosscuts",1
,(if ("ConnectedEdges",4
,(if ("IsLine",2
,(if ("IsMill",3
,(if ("FourInARow",4
,(if ("NewTurn",6
,(if ("SquareFilled",1
,(if ("LargePieveAvailable",1
,(if ("SiteSurrounded",1
,(if ("CanCaptureAgain",4
,(if ("IsUnpromoted",2
,(if ("IsQueen",1
,(if ("HasHuffed",1
,(if ("OneSinglePieceSameRank",1
,(if ("SingleEnemyHigherPieceBlocked",1
,(if ("OnlyKings",1
,(if ("DidNotCaptured",2
,(if ("NoKing",3
,(if ("DoesNotHaveThreeGeneral",2
,(if ("IsSoldier",4
,(if ("IsKing",3
,(if ("IsGeneral",3
,(if ("Promotes",1
,(if ("IsInCheck",7
,(if ("HasNeverMoved",4
,(if ("IsFirstCheck",1
,(if ("NotSpecialPawn",1
,(if ("HasToDoThirdPromotion",1
,(if ("WasCaptured",4
,(if ("IsToA",2
,(if ("InPromotionZone",17
,(if ("InLastRank",11
,(if ("InTwoFurthestRank",5
,(if ("ThrowEqualSizeKingMinusOne",1
,(if ("SiteInHome",1
,(if ("PieceActivated",2
,(if ("CapturedPiece",2
,(if ("FreePiece",1
,(if ("AtLeastAnEnemyPieceThere",1
,(if ("CapturingPiece",1
,(if ("AllowToReplay",1
,(if ("EmptyCentralSpaceReached",1
,(if ("EntryReachedFromInside",1
,(if ("NeverGoInEnemyHome",1
,(if ("MoveBackOnMiddleSites",1
,(if ("MoveOnLoop",1
,(if ("AllPieceInOpponentHome",2
,(if ("IsInTrack",2
,(if ("CapturesAreImpossible",1
,(if ("Encirclement",1
,(if ("IsSingleGroupOf",2
,(if ("IntolerableSite",2
,(if ("IsDeadSiteValueofPlayer",3
,(if ("Tied4FirstPlace",1
,(if ("LessQtyAroundSiteThanAnother",1
,(if ("NotConnectedToTheGround",1
,(if ("CombinationToFindPlaced",1
,(if ("CombinationPlaced",1
,(if ("RightPositionAndColor",1
,(if ("ColorInSolution",1
,(if ("CombinationFound",1
,(if ("EatTopLeftCorner",1
,(if ("APlayerCanLose",1
,(if ("ACaptureWasMade",1
,(if ("AllActivePlayersInLastStack",1
,(if ("NoChip",1
,(if ("ACaptureIsMade",1
,(if ("FirstButton",1
,(if ("SecondButton",1
,(if ("AllCountersInRumba",1
("MoverHops",("MoverHops" ),2
("PawnStep_Double_Base",("PawnStep_Double_Base" NNW,1
(is,(is Mover,523
,(is In,1100
,(is Empty,468
,(is Enemy,355
,(is Pending,55
,(is Even,29
,(is Friend,345
,(is Line,134
,(is Triggered,25
,(is Occupied,269
,(is Visited,11
,(is Prev,25
,(is Active,25
,(is LastTo,1
,(is Hidden,2
,(is Next,26
,(is Proposed,8
,(is Decided,2
,(is Odd,12
,(is Cycle,2
,(is Related,1
,(is Connected,26
,(is Within,26
,(is Full,8
,(is Loop,5
,(is Pattern,2
,(is #2,2
,(is Threatened,6
,(is TreeCentre,2
,(is Tree,2
,(is RegularGraph,2
,(is SpanningTree,2
,(is CaterpillarTree,2
,(is #1,2
,(is Path,4
,(is Solved,13
,(is Count,2
,(is Sum,5
,(is Unique,1
,(is Target,2
to:(where,to:(where STRING,1
(rotate,(rotate INTEGER,82
,(rotate FLOAT,82
,(rotate -90,3
,(rotate -45,1
,(rotate -30,1
("IsEmptyLine",("IsEmptyLine" #1,2
("MoveApieceAfterThrowing",("MoveApieceAfterThrowing" ),2
("OwnedHoles",("OwnedHoles" ),22
("MoveTwiceThenScore",("MoveTwiceThenScore" ),4
if:("NeedsConnection",if:("NeedsConnection" ),2
("SowedHoles",("SowedHoles" ),1
-10.0,-10.0 -5.25,1
if:("OnePawnPerColumn",if:("OnePawnPerColumn" Next,5
,if:("OnePawnPerColumn" #1,4
,if:("OnePawnPerColumn" Mover,1
ifAfterwards:"GeneralNotCheck",ifAfterwards:"GeneralNotCheck" (then,1
("NumToCapture",("NumToCapture" ),9
("BarEmpty",("BarEmpty" Mover,1
("HopOrthogonalCapture",("HopOrthogonalCapture" ),3
("Previous",("Previous" ),1
("StartingPoint",("StartingPoint" (who,1
,("StartingPoint" INTEGER,4
,("StartingPoint" FLOAT,4
PipsMatch,PipsMatch ),1
("EmptySlideSitesUpDown",("EmptySlideSitesUpDown" (from,1
("SouthWest",("SouthWest" ~,1
,("SouthWest" if:(and,1
at:(site,at:(site ),419
("TurnPass",("TurnPass" ),2
component:"Pawn",component:"Pawn" ),3
("InactivePiece",("InactivePiece" ),4
("AllPieceInOpponentHome",("AllPieceInOpponentHome" ),3
replayDouble:(and,replayDouble:(and (=,1
friendly,friendly piece(s,1
(repeat,(repeat INTEGER,6
,(repeat FLOAT,6
,(repeat STRING,1
("CapturePiece",("CapturePiece" ),2
(spiral,(spiral turns:NUMBER,3
("NumDiceFive",("NumDiceFive" ),3
("SitesWithPossibleCaptureInPreviousTurn",("SitesWithPossibleCaptureInPreviousTurn" ),10
("HasCaptured",("HasCaptured" ),6
(regionSite,(regionSite (sites,20
,(regionSite (difference,2
,(regionSite ("HintPositions",1
("BishopMove",("BishopMove" ),2
("Team2OnlyOnStartSitesTeam1",("Team2OnlyOnStartSitesTeam1" ),1
Who,Who at:(last,2
,Who },2
("PawnDoubleMove",("PawnDoubleMove" Forward,1
,("PawnDoubleMove" ("PawnDirections",1
("MoveAgainIfCanCaptureAgain",("MoveAgainIfCanCaptureAgain" ),4
("SouthOf",("SouthOf" (to,2
